LAMMPS data file via write_data, version 10 Aug 2015, timestep = 8

648 atoms
2 atom types
432 bonds
3 bond types
216 angles
3 angle types
0 dihedrals
5 dihedral types

0.0000000000000000e+00 3.6000000000000000e+01 xlo xhi
0.0000000000000000e+00 3.6000000000000000e+01 ylo yhi
0.0000000000000000e+00 3.6000000000000000e+01 zlo zhi

Masses

1 15.035
2 14.027

Pair Coeffs # lj/cut

1 0.175 3.905
2 0.118 3.905

Atoms # full

1 1 1 0.0000000000000000e+00 1.1196481373286620e+00 1.8464363476731516e+00 2.0087185732139869e+00 0 0 0
2 1 2 0.0000000000000000e+00 2.5397180510554107e+00 2.2874201380396908e+00 1.6647402255955634e+00 0 0 0
3 1 1 0.0000000000000000e+00 2.8666338116159271e+00 3.6751435142871567e+00 2.2095412011904498e+00 0 0 0
4 2 1 0.0000000000000000e+00 7.1196481373286611e+00 1.8464363476731511e+00 2.0087185732139861e+00 0 0 0
5 2 2 0.0000000000000000e+00 8.5397180510554112e+00 2.2874201380396908e+00 1.6647402255955639e+00 0 0 0
6 2 1 0.0000000000000000e+00 8.8666338116159249e+00 3.6751435142871571e+00 2.2095412011904498e+00 0 0 0
7 3 1 0.0000000000000000e+00 1.3119648137328662e+01 1.8464363476731509e+00 2.0087185732139865e+00 0 0 0
8 3 2 0.0000000000000000e+00 1.4539718051055409e+01 2.2874201380396908e+00 1.6647402255955637e+00 0 0 0
9 3 1 0.0000000000000000e+00 1.4866633811615925e+01 3.6751435142871576e+00 2.2095412011904498e+00 0 0 0
10 4 1 0.0000000000000000e+00 1.9119648137328664e+01 1.8464363476731525e+00 2.0087185732139861e+00 0 0 0
11 4 2 0.0000000000000000e+00 2.0539718051055413e+01 2.2874201380396908e+00 1.6647402255955632e+00 0 0 0
12 4 1 0.0000000000000000e+00 2.0866633811615930e+01 3.6751435142871567e+00 2.2095412011904503e+00 0 0 0
13 5 1 0.0000000000000000e+00 2.5119648137328664e+01 1.8464363476731525e+00 2.0087185732139861e+00 0 0 0
14 5 2 0.0000000000000000e+00 2.6539718051055413e+01 2.2874201380396908e+00 1.6647402255955632e+00 0 0 0
15 5 1 0.0000000000000000e+00 2.6866633811615930e+01 3.6751435142871567e+00 2.2095412011904503e+00 0 0 0
16 6 1 0.0000000000000000e+00 3.1119648137328657e+01 1.8464363476731531e+00 2.0087185732139874e+00 0 0 0
17 6 2 0.0000000000000000e+00 3.2539718051055409e+01 2.2874201380396921e+00 1.6647402255955632e+00 0 0 0
18 6 1 0.0000000000000000e+00 3.2866633811615920e+01 3.6751435142871549e+00 2.2095412011904498e+00 0 0 0
19 7 1 0.0000000000000000e+00 1.1196481373286618e+00 7.8464363476731522e+00 2.0087185732139865e+00 0 0 0
20 7 2 0.0000000000000000e+00 2.5397180510554112e+00 8.2874201380396944e+00 1.6647402255955634e+00 0 0 0
21 7 1 0.0000000000000000e+00 2.8666338116159262e+00 9.6751435142871589e+00 2.2095412011904503e+00 0 0 0
22 8 1 0.0000000000000000e+00 7.1196481373286620e+00 7.8464363476731505e+00 2.0087185732139865e+00 0 0 0
23 8 2 0.0000000000000000e+00 8.5397180510554094e+00 8.2874201380396908e+00 1.6647402255955639e+00 0 0 0
24 8 1 0.0000000000000000e+00 8.8666338116159249e+00 9.6751435142871571e+00 2.2095412011904498e+00 0 0 0
25 9 1 0.0000000000000000e+00 1.3119648137328660e+01 7.8464363476731513e+00 2.0087185732139856e+00 0 0 0
26 9 2 0.0000000000000000e+00 1.4539718051055411e+01 8.2874201380396926e+00 1.6647402255955648e+00 0 0 0
27 9 1 0.0000000000000000e+00 1.4866633811615925e+01 9.6751435142871571e+00 2.2095412011904498e+00 0 0 0
28 10 1 0.0000000000000000e+00 1.9119648137328664e+01 7.8464363476731531e+00 2.0087185732139865e+00 0 0 0
29 10 2 0.0000000000000000e+00 2.0539718051055413e+01 8.2874201380396908e+00 1.6647402255955639e+00 0 0 0
30 10 1 0.0000000000000000e+00 2.0866633811615930e+01 9.6751435142871571e+00 2.2095412011904503e+00 0 0 0
31 11 1 0.0000000000000000e+00 2.5119648137328664e+01 7.8464363476731531e+00 2.0087185732139865e+00 0 0 0
32 11 2 0.0000000000000000e+00 2.6539718051055413e+01 8.2874201380396908e+00 1.6647402255955639e+00 0 0 0
33 11 1 0.0000000000000000e+00 2.6866633811615930e+01 9.6751435142871571e+00 2.2095412011904503e+00 0 0 0
34 12 1 0.0000000000000000e+00 3.1119648137328657e+01 7.8464363476731531e+00 2.0087185732139874e+00 0 0 0
35 12 2 0.0000000000000000e+00 3.2539718051055409e+01 8.2874201380396926e+00 1.6647402255955630e+00 0 0 0
36 12 1 0.0000000000000000e+00 3.2866633811615920e+01 9.6751435142871536e+00 2.2095412011904507e+00 0 0 0
37 13 1 0.0000000000000000e+00 1.1196481373286618e+00 1.3846436347673151e+01 2.0087185732139865e+00 0 0 0
38 13 2 0.0000000000000000e+00 2.5397180510554116e+00 1.4287420138039693e+01 1.6647402255955639e+00 0 0 0
39 13 1 0.0000000000000000e+00 2.8666338116159267e+00 1.5675143514287157e+01 2.2095412011904498e+00 0 0 0
40 14 1 0.0000000000000000e+00 7.1196481373286611e+00 1.3846436347673150e+01 2.0087185732139869e+00 0 0 0
41 14 2 0.0000000000000000e+00 8.5397180510554094e+00 1.4287420138039691e+01 1.6647402255955637e+00 0 0 0
42 14 1 0.0000000000000000e+00 8.8666338116159249e+00 1.5675143514287157e+01 2.2095412011904498e+00 0 0 0
43 15 1 0.0000000000000000e+00 1.3119648137328662e+01 1.3846436347673150e+01 2.0087185732139869e+00 0 0 0
44 15 2 0.0000000000000000e+00 1.4539718051055409e+01 1.4287420138039693e+01 1.6647402255955632e+00 0 0 0
45 15 1 0.0000000000000000e+00 1.4866633811615925e+01 1.5675143514287157e+01 2.2095412011904503e+00 0 0 0
46 16 1 0.0000000000000000e+00 1.9119648137328664e+01 1.3846436347673151e+01 2.0087185732139861e+00 0 0 0
47 16 2 0.0000000000000000e+00 2.0539718051055409e+01 1.4287420138039691e+01 1.6647402255955632e+00 0 0 0
48 16 1 0.0000000000000000e+00 2.0866633811615927e+01 1.5675143514287157e+01 2.2095412011904503e+00 0 0 0
49 17 1 0.0000000000000000e+00 2.5119648137328664e+01 1.3846436347673151e+01 2.0087185732139861e+00 0 0 0
50 17 2 0.0000000000000000e+00 2.6539718051055409e+01 1.4287420138039691e+01 1.6647402255955632e+00 0 0 0
51 17 1 0.0000000000000000e+00 2.6866633811615927e+01 1.5675143514287157e+01 2.2095412011904503e+00 0 0 0
52 18 1 0.0000000000000000e+00 3.1119648137328657e+01 1.3846436347673153e+01 2.0087185732139874e+00 0 0 0
53 18 2 0.0000000000000000e+00 3.2539718051055409e+01 1.4287420138039693e+01 1.6647402255955630e+00 0 0 0
54 18 1 0.0000000000000000e+00 3.2866633811615920e+01 1.5675143514287154e+01 2.2095412011904507e+00 0 0 0
55 19 1 0.0000000000000000e+00 1.1196481373286626e+00 1.9846436347673148e+01 2.0087185732139865e+00 0 0 0
56 19 2 0.0000000000000000e+00 2.5397180510554116e+00 2.0287420138039689e+01 1.6647402255955634e+00 0 0 0
57 19 1 0.0000000000000000e+00 2.8666338116159258e+00 2.1675143514287157e+01 2.2095412011904498e+00 0 0 0
58 20 1 0.0000000000000000e+00 7.1196481373286611e+00 1.9846436347673148e+01 2.0087185732139869e+00 0 0 0
59 20 2 0.0000000000000000e+00 8.5397180510554094e+00 2.0287420138039689e+01 1.6647402255955637e+00 0 0 0
60 20 1 0.0000000000000000e+00 8.8666338116159249e+00 2.1675143514287157e+01 2.2095412011904498e+00 0 0 0
61 21 1 0.0000000000000000e+00 1.3119648137328664e+01 1.9846436347673148e+01 2.0087185732139865e+00 0 0 0
62 21 2 0.0000000000000000e+00 1.4539718051055411e+01 2.0287420138039689e+01 1.6647402255955637e+00 0 0 0
63 21 1 0.0000000000000000e+00 1.4866633811615927e+01 2.1675143514287157e+01 2.2095412011904498e+00 0 0 0
64 22 1 0.0000000000000000e+00 1.9119648137328660e+01 1.9846436347673151e+01 2.0087185732139856e+00 0 0 0
65 22 2 0.0000000000000000e+00 2.0539718051055413e+01 2.0287420138039689e+01 1.6647402255955648e+00 0 0 0
66 22 1 0.0000000000000000e+00 2.0866633811615930e+01 2.1675143514287154e+01 2.2095412011904498e+00 0 0 0
67 23 1 0.0000000000000000e+00 2.5119648137328660e+01 1.9846436347673151e+01 2.0087185732139856e+00 0 0 0
68 23 2 0.0000000000000000e+00 2.6539718051055413e+01 2.0287420138039689e+01 1.6647402255955648e+00 0 0 0
69 23 1 0.0000000000000000e+00 2.6866633811615930e+01 2.1675143514287154e+01 2.2095412011904498e+00 0 0 0
70 24 1 0.0000000000000000e+00 3.1119648137328657e+01 1.9846436347673151e+01 2.0087185732139869e+00 0 0 0
71 24 2 0.0000000000000000e+00 3.2539718051055409e+01 2.0287420138039689e+01 1.6647402255955632e+00 0 0 0
72 24 1 0.0000000000000000e+00 3.2866633811615920e+01 2.1675143514287154e+01 2.2095412011904494e+00 0 0 0
73 25 1 0.0000000000000000e+00 1.1196481373286626e+00 2.5846436347673148e+01 2.0087185732139865e+00 0 0 0
74 25 2 0.0000000000000000e+00 2.5397180510554116e+00 2.6287420138039689e+01 1.6647402255955634e+00 0 0 0
